Dataset,Package,File,"Number of errors"
top1k-typed-nodeps,caniuse-lite,data/features/font-feature.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/font-kerning.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/font-loading.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/font-size-adjust.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/font-smooth.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/font-unicode-range.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/font-variant-alternates.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/font-variant-numeric.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/fontface.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/form-attribute.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/form-submit-attributes.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/form-validation.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/forms.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/fullscreen.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/gamepad.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/geolocation.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/getboundingclientrect.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/getcomputedstyle.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/getelementsbyclassname.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/getrandomvalues.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/gyroscope.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/hardwareconcurrency.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/hashchange.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/heif.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/hevc.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/hidden.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/high-resolution-time.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/history.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/html-media-capture.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/html5semantic.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/http-live-streaming.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/http2.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/http3.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/iframe-sandbox.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/iframe-seamless.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/iframe-srcdoc.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/imagecapture.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/ime.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/img-naturalwidth-naturalheight.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/import-maps.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/imports.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/indeterminate-checkbox.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/indexeddb.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/indexeddb2.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/inline-block.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/innertext.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-autocomplete-onoff.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-color.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-datetime.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-email-tel-url.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-event.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-file-accept.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-file-directory.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-file-multiple.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-inputmode.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-minlength.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-number.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-pattern.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-placeholder.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-range.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-search.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/input-selection.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/insert-adjacent.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/insertadjacenthtml.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/internationalization.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/intersectionobserver-v2.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/intersectionobserver.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/intl-pluralrules.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/intrinsic-width.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/jpeg2000.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/jpegxl.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/jpegxr.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/js-regexp-lookbehind.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/json.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/justify-content-space-evenly.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/kerning-pairs-ligatures.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-charcode.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-code.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-getmodifierstate.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-key.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-location.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-which.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/lazyload.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/let.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/link-icon-png.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/link-icon-svg.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-dns-prefetch.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-modulepreload.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-preconnect.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-prefetch.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-preload.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-prerender.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/loading-lazy-attr.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/localecompare.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/magnetometer.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/matchesselector.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/matchmedia.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mathml.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/maxlength.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mdn-css-unicode-bidi-isolate-override.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mdn-css-unicode-bidi-isolate.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mdn-css-unicode-bidi-plaintext.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mdn-text-decoration-color.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mdn-text-decoration-line.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mdn-text-decoration-shorthand.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mdn-text-decoration-style.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/media-fragments.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mediacapture-fromelement.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mediarecorder.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mediasource.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/menu.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/meta-theme-color.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/meter.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/midi.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/minmaxwh.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mp3.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mpeg-dash.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mpeg4.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/multibackgrounds.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/multicolumn.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mutation-events.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/mutationobserver.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/namevalue-storage.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/native-filesystem-api.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/nav-timing.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/netinfo.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/notifications.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/object-entries.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/object-fit.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/object-observe.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/object-values.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/objectrtc.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/offline-apps.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/offscreencanvas.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/ogg-vorbis.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/ogv.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/ol-reversed.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/once-event-listener.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/online-status.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/opus.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/orientation-sensor.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/outline.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/pad-start-end.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/page-transition-events.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/pagevisibility.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/passive-event-listener.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/passwordrules.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/path2d.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/payment-request.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/pdf-viewer.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/permissions-api.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/permissions-policy.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/picture-in-picture.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/picture.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/ping.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/png-alpha.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/pointer-events.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/pointer.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/pointerlock.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/portals.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/prefers-color-scheme.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/prefers-reduced-motion.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/progress.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/promise-finally.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/promises.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/proximity.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/proxy.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/publickeypinning.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/push-api.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/queryselector.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/readonly-attr.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/referrer-policy.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/registerprotocolhandler.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/rel-noopener.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/rel-noreferrer.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/rellist.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/rem.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/requestanimationframe.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/requestidlecallback.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/resizeobserver.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/resource-timing.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/rest-parameters.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/rtcpeerconnection.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/ruby.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/run-in.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/same-site-cookie-attribute.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/screen-orientation.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/script-async.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/script-defer.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/scrollintoview.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/scrollintoviewifneeded.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/sdch.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/selection-api.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/server-timing.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/serviceworkers.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/setimmediate.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/shadowdom.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/shadowdomv1.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/sharedarraybuffer.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/sharedworkers.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/sni.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/spdy.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/speech-recognition.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/speech-synthesis.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/spellcheck-attribute.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/sql-storage.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/srcset.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/stream.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/streams.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/stricttransportsecurity.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/style-scoped.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/subresource-bundling.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/subresource-integrity.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/svg-css.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/svg-filters.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/svg-fonts.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/svg-fragment.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/svg-html.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/svg-html5.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/svg-img.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/svg-smil.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/svg.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/sxg.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/tabindex-attr.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/template-literals.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/template.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/temporal.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/testfeat.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/text-decoration.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/text-emphasis.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/text-overflow.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/text-size-adjust.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/text-stroke.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/textcontent.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/textencoder.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/tls1-1.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/tls1-2.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/tls1-3.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/touch.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/transforms2d.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/transforms3d.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/trusted-types.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/ttf.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/typedarrays.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/u2f.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/unhandledrejection.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/upgradeinsecurerequests.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/url-scroll-to-text-fragment.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/url.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/urlsearchparams.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/use-strict.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/user-select-none.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/user-timing.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/variable-fonts.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/vector-effect.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/vibration.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/video.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/videotracks.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/viewport-unit-variants.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/viewport-units.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/wai-aria.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/wake-lock.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/wasm.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/wav.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/wbr-element.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/web-animation.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/web-app-manifest.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/web-bluetooth.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/web-serial.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/web-share.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webauthn.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webcodecs.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webgl.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webgl2.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webgpu.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webhid.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webkit-user-drag.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webm.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webnfc.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webp.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/websockets.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webtransport.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webusb.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webvr.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webvtt.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webworkers.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/webxr.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/will-change.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/woff.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/woff2.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/word-break.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/wordwrap.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/x-doc-messaging.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/x-frame-options.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/xhr2.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/xhtml.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/xhtmlsmil.ts,0
top1k-typed-nodeps,caniuse-lite,data/features/xml-serializer.ts,0
top1k-typed-nodeps,caniuse-lite,data/features.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AD.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AE.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AF.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AG.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AI.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AL.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AM.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AO.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AR.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AS.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AT.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AU.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AW.ts,0
top1k-typed-nodeps,caniuse-lite,data/regions/AX.ts,0
