Dataset,Package,File,"Lines of code"
top1k-typed-nodeps,caniuse-lite,data/features/css-page-break.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-paged-media.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-paint-api.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-placeholder-shown.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-placeholder.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-print-color-adjust.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-read-only-write.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-rebeccapurple.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-reflections.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-regions.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-repeating-gradients.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-resize.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-revert-value.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-rrggbbaa.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-scroll-behavior.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-scroll-timeline.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-scrollbar.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-sel2.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-sel3.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-selection.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-shapes.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-snappoints.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-sticky.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-subgrid.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-supports-api.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-table.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-text-align-last.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-text-indent.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-text-justify.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-text-orientation.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-text-spacing.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-textshadow.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-touch-action.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-transitions.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-unicode-bidi.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-unset-value.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-variables.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-when-else.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-widows-orphans.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-width-stretch.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-writing-mode.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css-zoom.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css3-attr.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css3-boxsizing.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css3-colors.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css3-cursors-grab.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css3-cursors-newer.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css3-cursors.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/css3-tabsize.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/currentcolor.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/custom-elements.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/custom-elementsv1.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/customevent.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/datalist.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/dataset.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/datauri.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/date-tolocaledatestring.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/declarative-shadow-dom.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/decorators.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/details.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/deviceorientation.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/devicepixelratio.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/dialog.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/dispatchevent.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/dnssec.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/do-not-track.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/document-currentscript.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/document-evaluate-xpath.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/document-execcommand.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/document-policy.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/document-scrollingelement.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/documenthead.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/dom-manip-convenience.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/dom-range.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/domcontentloaded.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/dommatrix.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/download.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/dragndrop.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/element-closest.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/element-from-point.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/element-scroll-methods.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/eme.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/eot.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/es5.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/es6-class.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/es6-generators.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/es6-module-dynamic-import.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/es6-module.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/es6-number.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/es6-string-includes.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/es6.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/eventsource.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/extended-system-fonts.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/feature-policy.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/fetch.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/fieldset-disabled.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/fileapi.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/filereader.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/filereadersync.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/filesystem.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/flac.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/flexbox-gap.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/flexbox.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/flow-root.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/focusin-focusout-events.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/font-family-system-ui.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/font-feature.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/font-kerning.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/font-loading.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/font-size-adjust.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/font-smooth.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/font-unicode-range.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/font-variant-alternates.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/font-variant-numeric.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/fontface.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/form-attribute.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/form-submit-attributes.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/form-validation.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/forms.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/fullscreen.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/gamepad.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/geolocation.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/getboundingclientrect.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/getcomputedstyle.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/getelementsbyclassname.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/getrandomvalues.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/gyroscope.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/hardwareconcurrency.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/hashchange.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/heif.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/hevc.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/hidden.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/high-resolution-time.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/history.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/html-media-capture.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/html5semantic.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/http-live-streaming.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/http2.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/http3.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/iframe-sandbox.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/iframe-seamless.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/iframe-srcdoc.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/imagecapture.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/ime.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/img-naturalwidth-naturalheight.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/import-maps.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/imports.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/indeterminate-checkbox.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/indexeddb.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/indexeddb2.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/inline-block.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/innertext.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-autocomplete-onoff.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-color.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-datetime.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-email-tel-url.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-event.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-file-accept.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-file-directory.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-file-multiple.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-inputmode.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-minlength.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-number.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-pattern.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-placeholder.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-range.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-search.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/input-selection.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/insert-adjacent.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/insertadjacenthtml.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/internationalization.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/intersectionobserver-v2.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/intersectionobserver.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/intl-pluralrules.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/intrinsic-width.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/jpeg2000.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/jpegxl.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/jpegxr.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/js-regexp-lookbehind.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/json.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/justify-content-space-evenly.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/kerning-pairs-ligatures.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-charcode.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-code.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-getmodifierstate.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-key.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-location.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/keyboardevent-which.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/lazyload.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/let.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/link-icon-png.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/link-icon-svg.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-dns-prefetch.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-modulepreload.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-preconnect.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-prefetch.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-preload.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/link-rel-prerender.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/loading-lazy-attr.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/localecompare.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/magnetometer.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/matchesselector.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/matchmedia.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mathml.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/maxlength.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mdn-css-unicode-bidi-isolate-override.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mdn-css-unicode-bidi-isolate.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mdn-css-unicode-bidi-plaintext.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mdn-text-decoration-color.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mdn-text-decoration-line.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mdn-text-decoration-shorthand.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mdn-text-decoration-style.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/media-fragments.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mediacapture-fromelement.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mediarecorder.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mediasource.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/menu.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/meta-theme-color.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/meter.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/midi.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/minmaxwh.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mp3.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mpeg-dash.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mpeg4.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/multibackgrounds.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/multicolumn.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mutation-events.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/mutationobserver.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/namevalue-storage.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/native-filesystem-api.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/nav-timing.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/netinfo.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/notifications.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/object-entries.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/object-fit.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/object-observe.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/object-values.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/objectrtc.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/offline-apps.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/offscreencanvas.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/ogg-vorbis.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/ogv.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/ol-reversed.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/once-event-listener.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/online-status.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/opus.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/orientation-sensor.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/outline.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/pad-start-end.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/page-transition-events.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/pagevisibility.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/passive-event-listener.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/passwordrules.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/path2d.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/payment-request.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/pdf-viewer.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/permissions-api.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/permissions-policy.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/picture-in-picture.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/picture.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/ping.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/png-alpha.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/pointer-events.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/pointer.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/pointerlock.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/portals.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/prefers-color-scheme.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/prefers-reduced-motion.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/progress.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/promise-finally.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/promises.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/proximity.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/proxy.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/publickeypinning.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/push-api.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/queryselector.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/readonly-attr.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/referrer-policy.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/registerprotocolhandler.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/rel-noopener.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/rel-noreferrer.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/rellist.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/rem.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/requestanimationframe.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/requestidlecallback.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/resizeobserver.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/resource-timing.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/rest-parameters.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/rtcpeerconnection.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/ruby.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/run-in.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/same-site-cookie-attribute.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/screen-orientation.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/script-async.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/script-defer.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/scrollintoview.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/scrollintoviewifneeded.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/sdch.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/selection-api.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/server-timing.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/serviceworkers.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/setimmediate.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/shadowdom.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/shadowdomv1.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/sharedarraybuffer.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/sharedworkers.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/sni.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/spdy.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/speech-recognition.ts,1
top1k-typed-nodeps,caniuse-lite,data/features/speech-synthesis.ts,1
