Dataset,Package,File,"Number of errors"
top1k-typed-with-typed-deps-es6,iconv-lite,generation/gen-dbcs.ts,0
top1k-typed-with-typed-deps-es6,iconv-lite,generation/gen-sbcs.ts,0
top1k-typed-with-typed-deps-es6,iconv-lite,generation/research/gen-normalization.ts,0
top1k-typed-with-typed-deps-es6,iconv-lite,generation/research/get-iconv-encodings.ts,0
top1k-typed-with-typed-deps-es6,iconv-lite,generation/utils.ts,0
top1k-typed-with-typed-deps-es6,iconv-lite,lib/bom-handling.ts,0
top1k-typed-with-typed-deps-es6,iconv-lite,lib/index.ts,0
top1k-typed-with-typed-deps-es6,iconv-lite,lib/streams.ts,0
top1k-typed-with-typed-deps-es6,is-core-module,index.ts,3
top1k-typed-with-typed-deps-es6,is-data-descriptor,index.ts,0
top1k-typed-with-typed-deps-es6,json5,build/es5.ts,0
top1k-typed-with-typed-deps-es6,json5,build/package.ts,2
top1k-typed-with-typed-deps-es6,json5,build/unicode.ts,3
top1k-typed-with-typed-deps-es6,json5,lib/cli.ts,27
top1k-typed-with-typed-deps-es6,json5,lib/index.ts,0
top1k-typed-with-typed-deps-es6,json5,lib/parse.ts,195
top1k-typed-with-typed-deps-es6,json5,lib/register.ts,2
top1k-typed-with-typed-deps-es6,json5,lib/require.ts,0
top1k-typed-with-typed-deps-es6,json5,lib/stringify.ts,36
top1k-typed-with-typed-deps-es6,json5,lib/unicode.ts,0
top1k-typed-with-typed-deps-es6,json5,lib/util.ts,1
top1k-typed-with-typed-deps-es6,json5,rollup.config.ts,5
top1k-typed-with-typed-deps-es6,jsonfile,index.ts,19
top1k-typed-with-typed-deps-es6,jsonfile,utils.ts,2
top1k-typed-with-typed-deps-es6,lru-cache,.github/workflows/package-json-repo.ts,4
top1k-typed-with-typed-deps-es6,lru-cache,index.ts,347
top1k-typed-with-typed-deps-es6,lru-cache,map.ts,0
top1k-typed-with-typed-deps-es6,make-dir,index.ts,27
top1k-typed-with-typed-deps-es6,micromatch,bench/first-match-micromatch.ts,0
top1k-typed-with-typed-deps-es6,micromatch,bench/first-match-minimatch.ts,0
top1k-typed-with-typed-deps-es6,micromatch,bench/index.ts,24
top1k-typed-with-typed-deps-es6,micromatch,bench/load-time.ts,0
top1k-typed-with-typed-deps-es6,micromatch,examples/micromatch.braces.ts,1
top1k-typed-with-typed-deps-es6,micromatch,examples/option-expandRange.ts,7
top1k-typed-with-typed-deps-es6,micromatch,examples/option-ignore.ts,4
top1k-typed-with-typed-deps-es6,micromatch,examples/option-onIgnore.ts,4
top1k-typed-with-typed-deps-es6,micromatch,examples/option-onMatch.ts,4
top1k-typed-with-typed-deps-es6,micromatch,examples/option-onResult.ts,4
top1k-typed-with-typed-deps-es6,micromatch,index.ts,59
top1k-typed-with-typed-deps-es6,mime-types,index.ts,8
top1k-typed-with-typed-deps-es6,minimatch,.github/workflows/package-json-repo.ts,4
top1k-typed-with-typed-deps-es6,minimatch,benchmark.ts,4
top1k-typed-with-typed-deps-es6,minimatch,lib/path.ts,0
top1k-typed-with-typed-deps-es6,minimatch,minimatch.ts,160
top1k-typed-with-typed-deps-es6,minipass,.github/workflows/package-json-repo.ts,5
top1k-typed-with-typed-deps-es6,minipass,bench/impls/baseline.ts,4
top1k-typed-with-typed-deps-es6,minipass,bench/impls/core-extend-transform.ts,0
top1k-typed-with-typed-deps-es6,minipass,bench/impls/core-passthrough.ts,0
top1k-typed-with-typed-deps-es6,minipass,bench/impls/extend-minipass-current.ts,1
top1k-typed-with-typed-deps-es6,minipass,bench/impls/extend-minipass.ts,1
top1k-typed-with-typed-deps-es6,minipass,bench/impls/extend-through2.ts,5
top1k-typed-with-typed-deps-es6,minipass,bench/impls/minipass-current-async.ts,1
top1k-typed-with-typed-deps-es6,minipass,bench/impls/minipass-current.ts,0
top1k-typed-with-typed-deps-es6,minipass,bench/impls/minipass-latest.ts,0
top1k-typed-with-typed-deps-es6,minipass,bench/impls/push-through.ts,35
top1k-typed-with-typed-deps-es6,minipass,bench/impls/through2.ts,5
top1k-typed-with-typed-deps-es6,minipass,bench/index.ts,64
top1k-typed-with-typed-deps-es6,minipass,index.ts,127
top1k-typed-with-typed-deps-es6,on-finished,index.ts,38
top1k-typed-with-typed-deps-es6,portfinder,lib/portfinder.ts,101
top1k-typed-with-typed-deps-es6,postcss-modules-values,husky.config.ts,0
top1k-typed-with-typed-deps-es6,postcss-modules-values,lint-staged.config.ts,0
top1k-typed-with-typed-deps-es6,postcss-modules-values,src/index.ts,2
top1k-typed-with-typed-deps-es6,promise,build.ts,22
top1k-typed-with-typed-deps-es6,promise,core.ts,0
top1k-typed-with-typed-deps-es6,promise,index.ts,0
top1k-typed-with-typed-deps-es6,promise,polyfill-done.ts,3
top1k-typed-with-typed-deps-es6,promise,polyfill.ts,0
top1k-typed-with-typed-deps-es6,promise,src/core.ts,69
top1k-typed-with-typed-deps-es6,promise,src/done.ts,1
top1k-typed-with-typed-deps-es6,promise,src/es6-extensions.ts,48
top1k-typed-with-typed-deps-es6,promise,src/finally.ts,2
top1k-typed-with-typed-deps-es6,promise,src/index.ts,0
top1k-typed-with-typed-deps-es6,promise,src/node-extensions.ts,9
top1k-typed-with-typed-deps-es6,promise,src/rejection-tracking.ts,18
top1k-typed-with-typed-deps-es6,promise,src/synchronous.ts,2
top1k-typed-with-typed-deps-es6,pump,index.ts,18
top1k-typed-with-typed-deps-es6,pumpify,index.ts,10
top1k-typed-with-typed-deps-es6,readdirp,examples/bench.ts,2
top1k-typed-with-typed-deps-es6,readdirp,examples/grep.ts,5
top1k-typed-with-typed-deps-es6,readdirp,examples/list.ts,0
top1k-typed-with-typed-deps-es6,readdirp,index.ts,71
top1k-typed-with-typed-deps-es6,regjsparser,.eslintrc.ts,0
top1k-typed-with-typed-deps-es6,regjsparser,demo/main.ts,34
top1k-typed-with-typed-deps-es6,regjsparser,parser.ts,287
top1k-typed-with-typed-deps-es6,regjsparser,tools/generate-identifier-regex.ts,4
top1k-typed-with-typed-deps-es6,rimraf,.github/workflows/package-json-repo.ts,4
top1k-typed-with-typed-deps-es6,rimraf,bin.ts,13
top1k-typed-with-typed-deps-es6,rimraf,rimraf.ts,61
top1k-typed-with-typed-deps-es6,send,index.ts,189
top1k-typed-with-typed-deps-es6,serialize-javascript,index.ts,33
top1k-typed-with-typed-deps-es6,serve-static,index.ts,43
top1k-typed-with-typed-deps-es6,serve-static,scripts/version-history.ts,7
top1k-typed-with-typed-deps-es6,stream-each,index.ts,8
top1k-typed-with-typed-deps-es6,strip-indent,index.ts,5
top1k-typed-with-typed-deps-es6,through2,through2.ts,13
top1k-typed-with-typed-deps-es6,tmp,.eslintrc.ts,0
top1k-typed-with-typed-deps-es6,tmp,docs/scripts/linenumber.ts,0
top1k-typed-with-typed-deps-es6,tmp,docs/scripts/prettify/lang-css.ts,6
top1k-typed-with-typed-deps-es6,tmp,docs/scripts/prettify/prettify.ts,219
top1k-typed-with-typed-deps-es6,tmp,lib/tmp.ts,121
top1k-typed-with-typed-deps-es6,to-regex-range,examples.ts,5
top1k-typed-with-typed-deps-es6,to-regex-range,index.ts,66
top1k-typed-with-typed-deps-es6,tough-cookie,lib/cookie.ts,248
top1k-typed-with-typed-deps-es6,tough-cookie,lib/memstore.ts,37
top1k-typed-with-typed-deps-es6,tough-cookie,lib/pathMatch.ts,0
top1k-typed-with-typed-deps-es6,tough-cookie,lib/permuteDomain.ts,3
top1k-typed-with-typed-deps-es6,tough-cookie,lib/pubsuffix-psl.ts,2
top1k-typed-with-typed-deps-es6,tough-cookie,lib/store.ts,1
top1k-typed-with-typed-deps-es6,tough-cookie,lib/utilHelper.ts,8
top1k-typed-with-typed-deps-es6,tough-cookie,lib/validators.ts,5
top1k-typed-with-typed-deps-es6,tough-cookie,lib/version.ts,0
top1k-typed-with-typed-deps-es6,tr46,index.ts,49
top1k-typed-with-typed-deps-es6,tr46,lib/statusMapping.ts,0
top1k-typed-with-typed-deps-es6,tr46,scripts/generateMappingTable.ts,6
top1k-typed-with-typed-deps-es6,tr46,scripts/generateRegexes.ts,57
top1k-typed-with-typed-deps-es6,tr46,scripts/generateUnicodeCodePoints.ts,6
top1k-typed-with-typed-deps-es6,tr46,scripts/getLatestTests.ts,7
top1k-typed-with-typed-deps-es6,tr46,scripts/unicode/Canonical_Combining_Class.ts,0
top1k-typed-with-typed-deps-es6,tr46,scripts/unicode/Joining_Type.ts,0
top1k-typed-with-typed-deps-es6,type-check,browser/type-check.ts,667
top1k-typed-with-typed-deps-es6,type-check,lib/check.ts,32
top1k-typed-with-typed-deps-es6,type-check,lib/index.ts,1
top1k-typed-with-typed-deps-es6,type-check,lib/parse-type.ts,42
top1k-typed-with-typed-deps-es6,type-is,index.ts,19
top1k-typed-with-typed-deps-es6,url-parse,index.ts,178
top1k-typed-with-typed-deps-es6,validate-npm-package-license,index.ts,5
top1k-typed-with-typed-deps-es6,w3c-xmlserializer,lib/attributes.ts,10
top1k-typed-with-typed-deps-es6,w3c-xmlserializer,lib/constants.ts,1
top1k-typed-with-typed-deps-es6,w3c-xmlserializer,lib/serialize.ts,74
top1k-typed-with-typed-deps-es6,watchpack,.eslintrc.ts,0
top1k-typed-with-typed-deps-es6,watchpack,.prettierrc.ts,0
top1k-typed-with-typed-deps-es6,watchpack,lib/DirectoryWatcher.ts,245
top1k-typed-with-typed-deps-es6,watchpack,lib/LinkResolver.ts,18
top1k-typed-with-typed-deps-es6,watchpack,lib/getWatcherManager.ts,12
top1k-typed-with-typed-deps-es6,watchpack,lib/reducePlan.ts,21
top1k-typed-with-typed-deps-es6,watchpack,lib/watchEventSource.ts,66
top1k-typed-with-typed-deps-es6,watchpack,lib/watchpack.ts,124
top1k-typed-with-typed-deps-es6,watchpack,playground/watch-folder.ts,3
top1k-typed-with-typed-deps-es6,wcwidth,combining.ts,0
top1k-typed-with-typed-deps-es6,wcwidth,index.ts,13
top1k-typed-with-typed-deps-es6,whatwg-url,index.ts,14
top1k-typed-with-typed-deps-es6,whatwg-url,lib/URL-impl.ts,49
top1k-typed-with-typed-deps-es6,whatwg-url,lib/URLSearchParams-impl.ts,24
top1k-typed-with-typed-deps-es6,whatwg-url,lib/encoding.ts,5
top1k-typed-with-typed-deps-es6,whatwg-url,lib/infra.ts,2
top1k-typed-with-typed-deps-es6,whatwg-url,lib/percent-encoding.ts,26
top1k-typed-with-typed-deps-es6,whatwg-url,lib/url-state-machine.ts,142
top1k-typed-with-typed-deps-es6,whatwg-url,lib/urlencoded.ts,14
top1k-typed-with-typed-deps-es6,whatwg-url,live-viewer/live-viewer.ts,48
top1k-typed-with-typed-deps-es6,whatwg-url,scripts/benchmark.ts,7
top1k-typed-with-typed-deps-es6,whatwg-url,scripts/get-latest-platform-tests.ts,1
top1k-typed-with-typed-deps-es6,whatwg-url,scripts/transform.ts,4
top1k-typed-with-typed-deps-es6,whatwg-url,webidl2js-wrapper.ts,2
top1k-typed-with-typed-deps-es6,which,which.ts,18
top1k-untyped-nodeps,@gar_promisify,index.ts,0
top1k-untyped-nodeps,@humanwhocodes_object-schema,.eslintrc.ts,0
top1k-untyped-nodeps,@humanwhocodes_object-schema,src/index.ts,0
top1k-untyped-nodeps,@humanwhocodes_object-schema,src/merge-strategy.ts,1
top1k-untyped-nodeps,@humanwhocodes_object-schema,src/object-schema.ts,15
top1k-untyped-nodeps,@humanwhocodes_object-schema,src/validation-strategy.ts,1
top1k-untyped-nodeps,@istanbuljs_schema,default-exclude.ts,2
top1k-untyped-nodeps,@istanbuljs_schema,default-extension.ts,0
top1k-untyped-nodeps,@istanbuljs_schema,index.ts,52
top1k-untyped-nodeps,@sellside_emitter,examples.ts,2
top1k-untyped-nodeps,@sellside_emitter,index.ts,35
top1k-untyped-nodeps,@trysound_sax,examples/example.ts,10
top1k-untyped-nodeps,@trysound_sax,examples/get-products.ts,24
top1k-untyped-nodeps,@trysound_sax,examples/hello-world.ts,2
top1k-untyped-nodeps,@trysound_sax,examples/pretty-print.ts,19
top1k-untyped-nodeps,@trysound_sax,lib/sax.ts,653
top1k-untyped-nodeps,acorn-import-assertions,post-build.ts,0
top1k-untyped-nodeps,acorn-import-assertions,src/index.ts,98
top1k-untyped-nodeps,aproba,index.ts,20
top1k-untyped-nodeps,arr-flatten,benchmark/check.ts,6
top1k-untyped-nodeps,arr-flatten,benchmark/code/arr-flatten-0.1.0_do-while.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/arr-flatten-0.2.0.ts,1
top1k-untyped-nodeps,arr-flatten,benchmark/code/arr-flatten-1.0.1.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/compute-flatten.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/do-while-slice.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/flatit.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/flatten-array.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/flatten.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/just-flatten-it.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/lib-array-flatten.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/lodash.flattendeep.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/m_flattened.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/code/utils-flatten.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/fixtures/med.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/fixtures/small-med.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/fixtures/small.ts,0
top1k-untyped-nodeps,arr-flatten,benchmark/index.ts,2
top1k-untyped-nodeps,arr-flatten,benchmark/libs.ts,4
top1k-untyped-nodeps,arr-flatten,index.ts,1
top1k-untyped-nodeps,async-each,index.ts,4
top1k-untyped-nodeps,async-limiter,example/index.ts,22
top1k-untyped-nodeps,async-limiter,index.ts,3
top1k-untyped-nodeps,asynckit,bench.ts,14
top1k-untyped-nodeps,asynckit,index.ts,0
top1k-untyped-nodeps,asynckit,lib/abort.ts,3
top1k-untyped-nodeps,asynckit,lib/async.ts,2
top1k-untyped-nodeps,asynckit,lib/defer.ts,2
top1k-untyped-nodeps,asynckit,lib/iterate.ts,13
top1k-untyped-nodeps,asynckit,lib/readable_asynckit.ts,5
top1k-untyped-nodeps,asynckit,lib/readable_parallel.ts,5
top1k-untyped-nodeps,asynckit,lib/readable_serial.ts,5
top1k-untyped-nodeps,asynckit,lib/readable_serial_ordered.ts,7
top1k-untyped-nodeps,asynckit,lib/state.ts,3
top1k-untyped-nodeps,asynckit,lib/streamify.ts,7
top1k-untyped-nodeps,asynckit,lib/terminator.ts,4
top1k-untyped-nodeps,asynckit,parallel.ts,8
top1k-untyped-nodeps,asynckit,serial.ts,2
top1k-untyped-nodeps,asynckit,serialOrdered.ts,8
top1k-untyped-nodeps,asynckit,stream.ts,8
top1k-untyped-nodeps,at-least-node,index.ts,1
top1k-untyped-nodeps,available-typed-arrays,index.ts,0
top1k-untyped-nodeps,aws-sign2,index.ts,23
top1k-untyped-nodeps,buffer-equal-constant-time,index.ts,9
top1k-untyped-nodeps,builtin-status-codes,browser.ts,0
top1k-untyped-nodeps,builtin-status-codes,build.ts,1
top1k-untyped-nodeps,builtin-status-codes,index.ts,0
top1k-untyped-nodeps,cli-width,index.ts,10
top1k-untyped-nodeps,code-point-at,index.ts,0
top1k-untyped-nodeps,console-control-strings,index.ts,0
top1k-untyped-nodeps,copy-descriptor,examples/proto.ts,1
top1k-untyped-nodeps,copy-descriptor,index.ts,2
top1k-untyped-nodeps,core-util-is,lib/util.ts,5
top1k-untyped-nodeps,cyclist,index.ts,1
top1k-untyped-nodeps,deep-is,example/cmp.ts,0
top1k-untyped-nodeps,deep-is,index.ts,10
top1k-untyped-nodeps,delayed-stream,lib/delayed_stream.ts,9
top1k-untyped-nodeps,duplexer,index.ts,20
top1k-untyped-nodeps,electron-to-chromium,automated-update.ts,25
top1k-untyped-nodeps,electron-to-chromium,build.ts,11
top1k-untyped-nodeps,electron-to-chromium,chromium-versions.ts,0
top1k-untyped-nodeps,electron-to-chromium,full-chromium-versions.ts,0
top1k-untyped-nodeps,electron-to-chromium,full-versions.ts,0
top1k-untyped-nodeps,electron-to-chromium,index.ts,2
top1k-untyped-nodeps,electron-to-chromium,versions.ts,0
top1k-untyped-nodeps,emojis-list,index.ts,0
top1k-untyped-nodeps,emojis-list,update.ts,11
top1k-untyped-nodeps,es-module-lexer,bench/index.ts,13
top1k-untyped-nodeps,es-module-lexer,lexer.ts,129
top1k-untyped-nodeps,es-module-lexer,lib/lexer.asm.ts,64
top1k-untyped-nodeps,es-module-lexer,lib/lexer.emcc.asm.ts,50
top1k-untyped-nodeps,es-module-lexer,src/lexer.asm.ts,39
top1k-untyped-nodeps,es6-object-assign,auto.ts,0
top1k-untyped-nodeps,es6-object-assign,dist/object-assign-auto.min.ts,8
top1k-untyped-nodeps,es6-object-assign,dist/object-assign-auto.ts,8
top1k-untyped-nodeps,es6-object-assign,dist/object-assign.min.ts,13
top1k-untyped-nodeps,es6-object-assign,dist/object-assign.ts,15
top1k-untyped-nodeps,es6-object-assign,index.ts,2
top1k-untyped-nodeps,figgy-pudding,index.ts,45
top1k-untyped-nodeps,for-in,index.ts,0
top1k-untyped-nodeps,fs-monkey,demo/fs-1.ts,2
top1k-untyped-nodeps,fs-monkey,demo/require-1.ts,2
top1k-untyped-nodeps,fs-monkey,demo/require-2.ts,3
top1k-untyped-nodeps,fs-monkey,demo/yolo-1.ts,1
top1k-untyped-nodeps,fs-monkey,src/correctPath.ts,8
top1k-untyped-nodeps,fs-monkey,src/index.ts,0
top1k-untyped-nodeps,fs-monkey,src/patchFs.ts,9
top1k-untyped-nodeps,fs-monkey,src/patchRequire.ts,52
top1k-untyped-nodeps,fs-monkey,src/util/lists.ts,0
top1k-untyped-nodeps,growly,example/bakery.ts,4
top1k-untyped-nodeps,growly,example/simple.ts,1
top1k-untyped-nodeps,growly,lib/gntp.ts,43
top1k-untyped-nodeps,growly,lib/growly.ts,42
top1k-untyped-nodeps,has-bigints,index.ts,0
top1k-untyped-nodeps,has-unicode,index.ts,4
top1k-untyped-nodeps,infer-owner,index.ts,8
top1k-untyped-nodeps,is-accessor-descriptor,index.ts,3
top1k-untyped-nodeps,is-arrayish,index.ts,4
top1k-untyped-nodeps,is-descriptor,index.ts,12
top1k-untyped-nodeps,is-extglob,index.ts,1
top1k-untyped-nodeps,is-map,index.ts,8
top1k-untyped-nodeps,is-negative-zero,index.ts,0
top1k-untyped-nodeps,is-potential-custom-element-name,build.ts,2
top1k-untyped-nodeps,is-potential-custom-element-name,index.ts,0
top1k-untyped-nodeps,is-primitive,bench.ts,11
top1k-untyped-nodeps,is-primitive,index.ts,0
top1k-untyped-nodeps,is-set,index.ts,8
top1k-untyped-nodeps,is-weakmap,index.ts,8
top1k-untyped-nodeps,json-parse-even-better-errors,index.ts,19
top1k-untyped-nodeps,json-stable-stringify-without-jsonify,example/key_cmp.ts,2
top1k-untyped-nodeps,json-stable-stringify-without-jsonify,example/nested.ts,0
top1k-untyped-nodeps,json-stable-stringify-without-jsonify,example/str.ts,0
top1k-untyped-nodeps,json-stable-stringify-without-jsonify,example/value_cmp.ts,2
top1k-untyped-nodeps,json-stable-stringify-without-jsonify,index.ts,17
top1k-untyped-nodeps,minimalistic-crypto-utils,lib/utils.ts,9
top1k-untyped-nodeps,mixin-deep,index.ts,0
top1k-untyped-nodeps,nan,examples/async_pi_estimate/addon.ts,6
top1k-untyped-nodeps,nan,include_dirs.ts,0
top1k-untyped-nodeps,nan,tools/1to2.ts,11
top1k-untyped-nodeps,node-domexception,index.ts,3
top1k-untyped-nodeps,node-modules-regexp,build-string.ts,2
top1k-untyped-nodeps,node-modules-regexp,index.ts,0
top1k-untyped-nodeps,node-modules-regexp,string.ts,0
top1k-untyped-nodeps,normalize-range,index.ts,6
top1k-untyped-nodeps,oauth-sign,index.ts,11
top1k-untyped-nodeps,p-finally,index.ts,6
top1k-untyped-nodeps,path-dirname,index.ts,7
top1k-untyped-nodeps,pop-iterate,array-iterator.ts,4
top1k-untyped-nodeps,pop-iterate,iteration.ts,5
top1k-untyped-nodeps,pop-iterate,object-iterator.ts,7
top1k-untyped-nodeps,pop-iterate,pop-iterate.ts,9
top1k-untyped-nodeps,process-nextick-args,index.ts,5
top1k-untyped-nodeps,prr,prr.ts,6
top1k-untyped-nodeps,pseudomap,.github/workflows/package-json-repo.ts,4
top1k-untyped-nodeps,pseudomap,map.ts,0
top1k-untyped-nodeps,pseudomap,pseudomap.ts,17
top1k-untyped-nodeps,regjsgen,regjsgen.ts,89
top1k-untyped-nodeps,remove-trailing-separator,index.ts,1
top1k-untyped-nodeps,require-main-filename,index.ts,5
top1k-untyped-nodeps,resolve-alpn,index.ts,12
top1k-untyped-nodeps,reusify,benchmarks/createNoCodeFunction.ts,2
top1k-untyped-nodeps,reusify,benchmarks/fib.ts,2
top1k-untyped-nodeps,reusify,benchmarks/reuseNoCodeFunction.ts,7
top1k-untyped-nodeps,reusify,reusify.ts,9
top1k-untyped-nodeps,run-async,index.ts,6
top1k-untyped-nodeps,set-blocking,index.ts,5
top1k-untyped-nodeps,snapdragon-capture,index.ts,6
top1k-untyped-nodeps,snapdragon-node,example.ts,3
top1k-untyped-nodeps,snapdragon-node,index.ts,116
top1k-untyped-nodeps,stealthy-require,gulpfile.ts,30
top1k-untyped-nodeps,stealthy-require,lib/index.ts,9
top1k-untyped-nodeps,strip-eof,index.ts,5
top1k-untyped-nodeps,style-loader,.eslintrc.ts,0
top1k-untyped-nodeps,style-loader,babel.config.ts,2
top1k-untyped-nodeps,style-loader,commitlint.config.ts,0
top1k-untyped-nodeps,style-loader,lint-staged.config.ts,0
top1k-untyped-nodeps,style-loader,src/cjs.ts,1
top1k-untyped-nodeps,style-loader,src/index.ts,34
top1k-untyped-nodeps,style-loader,src/runtime/injectStylesIntoLinkTag.ts,13
top1k-untyped-nodeps,style-loader,src/runtime/injectStylesIntoStyleTag.ts,27
top1k-untyped-nodeps,style-loader,src/runtime/insertBySelector.ts,8
top1k-untyped-nodeps,style-loader,src/runtime/insertStyleElement.ts,5
top1k-untyped-nodeps,style-loader,src/runtime/isEqualLocals.ts,0
top1k-untyped-nodeps,style-loader,src/runtime/isOldIE.ts,3
top1k-untyped-nodeps,style-loader,src/runtime/setAttributesWithAttributes.ts,4
top1k-untyped-nodeps,style-loader,src/runtime/setAttributesWithAttributesAndNonce.ts,1
top1k-untyped-nodeps,style-loader,src/runtime/setAttributesWithoutAttributes.ts,3
top1k-untyped-nodeps,style-loader,src/runtime/singletonStyleDomAPI.ts,24
top1k-untyped-nodeps,style-loader,src/runtime/styleDomAPI.ts,17
top1k-untyped-nodeps,style-loader,src/runtime/styleTagTransform.ts,2
top1k-untyped-nodeps,style-loader,src/utils.ts,49
top1k-untyped-nodeps,to-arraybuffer,index.ts,4
top1k-untyped-nodeps,toidentifier,index.ts,2
top1k-untyped-nodeps,toidentifier,scripts/version-history.ts,10
