Dataset,Package,File,"Error code",Count
top1k-typed-with-typed-deps,type-check,lib/check.ts,TS2538,1
top1k-typed-with-typed-deps,type-check,lib/check.ts,TS2304,1
top1k-typed-with-typed-deps,type-check,lib/parse-type.ts,TS2322,4
top1k-typed-with-typed-deps,type-check,lib/parse-type.ts,TS2314,2
top1k-typed-with-typed-deps,type-check,lib/parse-type.ts,TS2339,8
top1k-typed-with-typed-deps,type-check,lib/parse-type.ts,TS2367,2
top1k-typed-with-typed-deps,type-check,lib/parse-type.ts,TS2345,25
top1k-typed-with-typed-deps,type-is,index.ts,TS2345,4
top1k-typed-with-typed-deps,type-is,index.ts,TS2322,5
top1k-typed-with-typed-deps,type-is,index.ts,TS2339,8
top1k-typed-with-typed-deps,type-is,index.ts,TS2367,1
top1k-typed-with-typed-deps,type-is,index.ts,TS2314,1
top1k-typed-with-typed-deps,url-parse,index.ts,TS2322,6
top1k-typed-with-typed-deps,url-parse,index.ts,TS2339,129
top1k-typed-with-typed-deps,url-parse,index.ts,TS2350,3
top1k-typed-with-typed-deps,url-parse,index.ts,TS2554,2
top1k-typed-with-typed-deps,url-parse,index.ts,TS2367,8
top1k-typed-with-typed-deps,url-parse,index.ts,TS2345,8
top1k-typed-with-typed-deps,url-parse,index.ts,TS2740,1
top1k-typed-with-typed-deps,url-parse,index.ts,TS2365,1
top1k-typed-with-typed-deps,url-parse,index.ts,TS2678,10
top1k-typed-with-typed-deps,url-parse,index.ts,TS2542,9
top1k-typed-with-typed-deps,url-parse,index.ts,TS2384,1
top1k-typed-with-typed-deps,url-parse,index.ts,TS2349,1
top1k-typed-with-typed-deps,validate-npm-package-license,index.ts,TS2367,1
top1k-typed-with-typed-deps,validate-npm-package-license,index.ts,TS2339,3
top1k-typed-with-typed-deps,validate-npm-package-license,index.ts,TS2345,3
top1k-typed-with-typed-deps,validate-npm-package-license,index.ts,TS2349,1
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/attributes.ts,TS2451,2
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/attributes.ts,TS2322,2
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/attributes.ts,TS2488,1
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/attributes.ts,TS2345,1
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/attributes.ts,TS2339,2
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/attributes.ts,TS2554,2
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/serialize.ts,TS2451,2
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/serialize.ts,TS2740,1
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/serialize.ts,TS2339,37
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/serialize.ts,TS2322,7
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/serialize.ts,TS2345,12
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/serialize.ts,TS2698,1
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/serialize.ts,TS2367,3
top1k-typed-with-typed-deps,w3c-xmlserializer,lib/serialize.ts,TS2488,1
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2451,6
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2740,2
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2322,2
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2367,2
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2300,1
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2507,2
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2339,232
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2551,27
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2365,1
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2314,3
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2345,1
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS2304,2
top1k-typed-with-typed-deps,watchpack,lib/DirectoryWatcher.ts,TS4060,2
top1k-typed-with-typed-deps,watchpack,lib/LinkResolver.ts,TS2451,3
top1k-typed-with-typed-deps,watchpack,lib/LinkResolver.ts,TS2739,2
top1k-typed-with-typed-deps,watchpack,lib/LinkResolver.ts,TS2339,14
top1k-typed-with-typed-deps,watchpack,lib/LinkResolver.ts,TS2740,1
top1k-typed-with-typed-deps,watchpack,lib/LinkResolver.ts,TS2322,2
top1k-typed-with-typed-deps,watchpack,lib/LinkResolver.ts,TS4104,2
top1k-typed-with-typed-deps,watchpack,lib/LinkResolver.ts,TS2769,1
top1k-typed-with-typed-deps,watchpack,lib/getWatcherManager.ts,TS2451,2
top1k-typed-with-typed-deps,watchpack,lib/getWatcherManager.ts,TS2339,8
top1k-typed-with-typed-deps,watchpack,lib/getWatcherManager.ts,TS2551,4
top1k-typed-with-typed-deps,watchpack,lib/getWatcherManager.ts,TS2741,1
top1k-typed-with-typed-deps,watchpack,lib/getWatcherManager.ts,TS2739,1
top1k-typed-with-typed-deps,watchpack,lib/getWatcherManager.ts,TS2322,1
top1k-typed-with-typed-deps,watchpack,lib/reducePlan.ts,TS2451,1
top1k-typed-with-typed-deps,watchpack,lib/reducePlan.ts,TS2314,3
top1k-typed-with-typed-deps,watchpack,lib/reducePlan.ts,TS2339,15
top1k-typed-with-typed-deps,watchpack,lib/reducePlan.ts,TS2739,2
top1k-typed-with-typed-deps,watchpack,lib/reducePlan.ts,TS2488,2
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2451,4
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2322,6
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2314,6
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2339,50
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2551,2
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2554,2
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2300,1
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2507,1
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2739,2
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2488,1
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2740,1
top1k-typed-with-typed-deps,watchpack,lib/watchEventSource.ts,TS2367,1
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2451,3
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2740,4
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2304,1
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS4060,1
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2339,94
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2554,1
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2322,4
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2358,2
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2300,1
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2507,1
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2551,7
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2314,6
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2488,5
top1k-typed-with-typed-deps,watchpack,lib/watchpack.ts,TS2345,4
top1k-typed-with-typed-deps,watchpack,playground/watch-folder.ts,TS2451,1
top1k-typed-with-typed-deps,watchpack,playground/watch-folder.ts,TS2300,1
top1k-typed-with-typed-deps,watchpack,playground/watch-folder.ts,TS2339,11
top1k-typed-with-typed-deps,watchpack,playground/watch-folder.ts,TS2304,1
top1k-typed-with-typed-deps,watchpack,playground/watch-folder.ts,TS4060,1
top1k-typed-with-typed-deps,watchpack,playground/watch-folder.ts,TS2740,1
top1k-typed-with-typed-deps,watchpack,playground/watch-folder.ts,TS2554,1
top1k-typed-with-typed-deps,watchpack,playground/watch-folder.ts,TS2345,2
top1k-typed-with-typed-deps,wcwidth,index.ts,TS2322,4
top1k-typed-with-typed-deps,wcwidth,index.ts,TS2345,4
top1k-typed-with-typed-deps,wcwidth,index.ts,TS2365,2
top1k-typed-with-typed-deps,wcwidth,index.ts,TS2339,2
top1k-typed-with-typed-deps,whatwg-url,index.ts,TS2451,2
top1k-typed-with-typed-deps,whatwg-url,index.ts,TS2339,17
top1k-typed-with-typed-deps,whatwg-url,lib/URL-impl.ts,TS2451,2
top1k-typed-with-typed-deps,whatwg-url,lib/URL-impl.ts,TS2339,74
top1k-typed-with-typed-deps,whatwg-url,lib/URLSearchParams-impl.ts,TS2451,1
top1k-typed-with-typed-deps,whatwg-url,lib/URLSearchParams-impl.ts,TS2339,26
top1k-typed-with-typed-deps,whatwg-url,lib/encoding.ts,TS2740,2
top1k-typed-with-typed-deps,whatwg-url,lib/encoding.ts,TS2451,2
top1k-typed-with-typed-deps,whatwg-url,lib/encoding.ts,TS2339,2
top1k-typed-with-typed-deps,whatwg-url,lib/infra.ts,TS2345,2
top1k-typed-with-typed-deps,whatwg-url,lib/infra.ts,TS2451,1
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,TS6200,1
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,TS2451,5
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,TS2393,1
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,TS2554,1
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,TS2322,6
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,TS2339,7
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,TS2367,2
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,TS2739,1
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,TS2314,1
top1k-typed-with-typed-deps,whatwg-url,lib/percent-encoding.ts,TS2345,3
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS6200,1
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2451,2
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2393,1
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2322,42
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2345,11
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2367,14
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2339,74
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2769,1
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2358,1
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2304,2
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS4060,2
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2365,1
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2314,1
top1k-typed-with-typed-deps,whatwg-url,lib/url-state-machine.ts,TS2350,1
top1k-typed-with-typed-deps,whatwg-url,lib/urlencoded.ts,TS2451,5
top1k-typed-with-typed-deps,whatwg-url,lib/urlencoded.ts,TS2393,1
top1k-typed-with-typed-deps,whatwg-url,lib/urlencoded.ts,TS2322,3
top1k-typed-with-typed-deps,whatwg-url,lib/urlencoded.ts,TS2345,3
top1k-typed-with-typed-deps,whatwg-url,lib/urlencoded.ts,TS2740,1
top1k-typed-with-typed-deps,whatwg-url,lib/urlencoded.ts,TS2314,1
top1k-typed-with-typed-deps,whatwg-url,lib/urlencoded.ts,TS2339,1
top1k-typed-with-typed-deps,whatwg-url,live-viewer/live-viewer.ts,TS2739,2
top1k-typed-with-typed-deps,whatwg-url,live-viewer/live-viewer.ts,TS2322,7
top1k-typed-with-typed-deps,whatwg-url,live-viewer/live-viewer.ts,TS2551,1
top1k-typed-with-typed-deps,whatwg-url,live-viewer/live-viewer.ts,TS2339,29
top1k-typed-with-typed-deps,whatwg-url,live-viewer/live-viewer.ts,TS2304,6
top1k-typed-with-typed-deps,whatwg-url,live-viewer/live-viewer.ts,TS2740,1
top1k-typed-with-typed-deps,whatwg-url,live-viewer/live-viewer.ts,TS2345,4
top1k-typed-with-typed-deps,whatwg-url,live-viewer/live-viewer.ts,TS2314,3
top1k-typed-with-typed-deps,whatwg-url,scripts/benchmark.ts,TS2451,1
top1k-typed-with-typed-deps,whatwg-url,scripts/benchmark.ts,TS2339,4
top1k-typed-with-typed-deps,whatwg-url,scripts/benchmark.ts,TS2351,1
top1k-typed-with-typed-deps,whatwg-url,scripts/get-latest-platform-tests.ts,TS2451,1
top1k-typed-with-typed-deps,whatwg-url,scripts/get-latest-platform-tests.ts,TS2339,10
top1k-typed-with-typed-deps,whatwg-url,scripts/transform.ts,TS2451,1
top1k-typed-with-typed-deps,whatwg-url,scripts/transform.ts,TS2339,4
top1k-typed-with-typed-deps,whatwg-url,scripts/transform.ts,TS2351,1
top1k-typed-with-typed-deps,whatwg-url,webidl2js-wrapper.ts,TS2451,2
top1k-typed-with-typed-deps,which,which.ts,TS2339,12
top1k-typed-with-typed-deps,which,which.ts,TS2769,1
top1k-typed-with-typed-deps,which,which.ts,TS2740,2
top1k-typed-with-typed-deps,which,which.ts,TS2322,3
top1k-typed-with-typed-deps,which,which.ts,TS2345,2
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/called-in-order.ts,TS2614,1
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/called-in-order.ts,TS2339,6
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/called-in-order.ts,TS2314,1
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/called-in-order.ts,TS2322,2
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/class-name.ts,TS2322,1
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/deprecated.ts,TS2339,3
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/function-name.ts,TS2339,2
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/global.ts,TS2322,3
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/order-by-first-call.ts,TS2614,2
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/order-by-first-call.ts,TS2339,4
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/order-by-first-call.ts,TS2314,1
top1k-typed-with-typed-deps-es6,@sinonjs_commons,lib/prototypes/copy-prototype.ts,TS2314,1
top1k-typed-with-typed-deps-es6,accepts,index.ts,TS2350,1
top1k-typed-with-typed-deps-es6,accepts,index.ts,TS2339,1
top1k-typed-with-typed-deps-es6,accepts,index.ts,TS2345,1
top1k-typed-with-typed-deps-es6,accepts,index.ts,TS2322,1
top1k-typed-with-typed-deps-es6,anymatch,examples.ts,TS2769,1
top1k-typed-with-typed-deps-es6,anymatch,index.ts,TS2358,1
top1k-typed-with-typed-deps-es6,anymatch,index.ts,TS2339,3
top1k-typed-with-typed-deps-es6,anymatch,index.ts,TS2322,2
top1k-typed-with-typed-deps-es6,anymatch,index.ts,TS2345,1
top1k-typed-with-typed-deps-es6,asn1,lib/ber/reader.ts,TS2355,1
top1k-typed-with-typed-deps-es6,asn1,lib/ber/reader.ts,TS2349,6
top1k-typed-with-typed-deps-es6,asn1,lib/ber/reader.ts,TS2367,3
top1k-typed-with-typed-deps-es6,asn1,lib/ber/reader.ts,TS2554,4
top1k-typed-with-typed-deps-es6,asn1,lib/ber/writer.ts,TS2322,3
top1k-typed-with-typed-deps-es6,asn1,lib/ber/writer.ts,TS2304,2
top1k-typed-with-typed-deps-es6,asn1,lib/ber/writer.ts,TS4060,1
top1k-typed-with-typed-deps-es6,asn1,lib/ber/writer.ts,TS2345,1
top1k-typed-with-typed-deps-es6,asn1,lib/ber/writer.ts,TS2339,3
top1k-typed-with-typed-deps-es6,asn1,lib/ber/writer.ts,TS2358,1
top1k-typed-with-typed-deps-es6,brace-expansion,bench/bench.ts,TS2304,1
top1k-typed-with-typed-deps-es6,brace-expansion,bench/bench.ts,TS2345,1
top1k-typed-with-typed-deps-es6,brace-expansion,index.ts,TS2367,1
top1k-typed-with-typed-deps-es6,brace-expansion,index.ts,TS2322,5
top1k-typed-with-typed-deps-es6,brace-expansion,index.ts,TS2339,18
top1k-typed-with-typed-deps-es6,brace-expansion,index.ts,TS2345,3
top1k-typed-with-typed-deps-es6,brace-expansion,index.ts,TS2554,1
top1k-typed-with-typed-deps-es6,brace-expansion,index.ts,TS2365,1
top1k-typed-with-typed-deps-es6,braces,bench/index.ts,TS2307,3
top1k-typed-with-typed-deps-es6,braces,bench/index.ts,TS2339,19
top1k-typed-with-typed-deps-es6,braces,bench/index.ts,TS2322,1
top1k-typed-with-typed-deps-es6,braces,examples/expand.ts,TS2307,1
top1k-typed-with-typed-deps-es6,braces,examples/expand.ts,TS2306,1
top1k-typed-with-typed-deps-es6,braces,examples/expand.ts,TS2304,1
top1k-typed-with-typed-deps-es6,braces,examples/option-transform.ts,TS2339,2
top1k-typed-with-typed-deps-es6,braces,index.ts,TS2339,17
top1k-typed-with-typed-deps-es6,braces,index.ts,TS2345,1
top1k-typed-with-typed-deps-es6,braces,index.ts,TS2367,1
top1k-typed-with-typed-deps-es6,braces,lib/compile.ts,TS1192,1
top1k-typed-with-typed-deps-es6,braces,lib/compile.ts,TS2740,1
top1k-typed-with-typed-deps-es6,braces,lib/compile.ts,TS2322,2
top1k-typed-with-typed-deps-es6,braces,lib/compile.ts,TS2339,21
top1k-typed-with-typed-deps-es6,braces,lib/compile.ts,TS2367,1
top1k-typed-with-typed-deps-es6,braces,lib/compile.ts,TS2556,1
top1k-typed-with-typed-deps-es6,braces,lib/expand.ts,TS1192,1
top1k-typed-with-typed-deps-es6,braces,lib/expand.ts,TS2322,4
top1k-typed-with-typed-deps-es6,braces,lib/expand.ts,TS2367,1
top1k-typed-with-typed-deps-es6,braces,lib/expand.ts,TS2339,32
top1k-typed-with-typed-deps-es6,braces,lib/expand.ts,TS2345,2
top1k-typed-with-typed-deps-es6,braces,lib/expand.ts,TS2556,1
top1k-typed-with-typed-deps-es6,braces,lib/expand.ts,TS2740,1
top1k-typed-with-typed-deps-es6,braces,lib/expand.ts,TS2551,2
top1k-typed-with-typed-deps-es6,braces,lib/parse.ts,TS2614,15
top1k-typed-with-typed-deps-es6,braces,lib/parse.ts,TS2322,6
top1k-typed-with-typed-deps-es6,braces,lib/parse.ts,TS2339,59
top1k-typed-with-typed-deps-es6,braces,lib/parse.ts,TS2345,1
top1k-typed-with-typed-deps-es6,braces,lib/stringify.ts,TS1192,1
top1k-typed-with-typed-deps-es6,braces,lib/stringify.ts,TS2740,1
top1k-typed-with-typed-deps-es6,braces,lib/stringify.ts,TS2339,10
top1k-typed-with-typed-deps-es6,braces,lib/utils.ts,TS2339,31
top1k-typed-with-typed-deps-es6,braces,lib/utils.ts,TS2367,1
top1k-typed-with-typed-deps-es6,call-bind,callBound.ts,TS2740,1
top1k-typed-with-typed-deps-es6,call-bind,callBound.ts,TS2345,1
top1k-typed-with-typed-deps-es6,call-bind,callBound.ts,TS2322,1
top1k-typed-with-typed-deps-es6,call-bind,index.ts,TS2322,2
top1k-typed-with-typed-deps-es6,call-bind,index.ts,TS2769,1
top1k-typed-with-typed-deps-es6,call-bind,index.ts,TS2339,1
top1k-typed-with-typed-deps-es6,call-bind,index.ts,TS2314,1
top1k-typed-with-typed-deps-es6,call-bind,index.ts,TS1184,1
top1k-typed-with-typed-deps-es6,color,index.ts,TS2350,10
top1k-typed-with-typed-deps-es6,color,index.ts,TS2339,15
top1k-typed-with-typed-deps-es6,color,index.ts,TS2345,27
top1k-typed-with-typed-deps-es6,color,index.ts,TS2538,4
top1k-typed-with-typed-deps-es6,color,index.ts,TS2322,2
top1k-typed-with-typed-deps-es6,color,index.ts,TS2551,1
top1k-typed-with-typed-deps-es6,color,index.ts,TS2554,7
top1k-typed-with-typed-deps-es6,color,index.ts,TS2365,1
top1k-typed-with-typed-deps-es6,color,index.ts,TS2488,1
top1k-typed-with-typed-deps-es6,color-convert,conversions.ts,TS2339,50
top1k-typed-with-typed-deps-es6,color-convert,conversions.ts,TS2314,37
top1k-typed-with-typed-deps-es6,color-convert,conversions.ts,TS2322,6
top1k-typed-with-typed-deps-es6,color-convert,conversions.ts,TS2362,1
top1k-typed-with-typed-deps-es6,color-convert,conversions.ts,TS2554,3
top1k-typed-with-typed-deps-es6,color-convert,conversions.ts,TS2345,1
top1k-typed-with-typed-deps-es6,color-convert,index.ts,TS2339,4
top1k-typed-with-typed-deps-es6,color-convert,index.ts,TS2538,1
top1k-typed-with-typed-deps-es6,color-convert,index.ts,TS2345,2
top1k-typed-with-typed-deps-es6,color-convert,route.ts,TS2339,5
top1k-typed-with-typed-deps-es6,color-convert,route.ts,TS2322,1
top1k-typed-with-typed-deps-es6,color-convert,route.ts,TS2345,1
top1k-typed-with-typed-deps-es6,color-string,index.ts,TS2339,16
top1k-typed-with-typed-deps-es6,color-string,index.ts,TS2345,1
top1k-typed-with-typed-deps-es6,color-string,index.ts,TS2322,7
top1k-typed-with-typed-deps-es6,color-string,index.ts,TS2538,1
top1k-typed-with-typed-deps-es6,compressible,index.ts,TS2740,1
top1k-typed-with-typed-deps-es6,compressible,index.ts,TS2339,2
top1k-typed-with-typed-deps-es6,compressible,index.ts,TS2345,1
top1k-typed-with-typed-deps-es6,compressible,scripts/version-history.ts,TS2740,2
top1k-typed-with-typed-deps-es6,compressible,scripts/version-history.ts,TS2339,4
top1k-typed-with-typed-deps-es6,compressible,scripts/version-history.ts,TS2365,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Atrule.ts,TS2304,2
top1k-typed-with-typed-deps-es6,csso,lib/clean/Atrule.ts,TS4078,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Atrule.ts,TS4060,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Atrule.ts,TS2339,11
top1k-typed-with-typed-deps-es6,csso,lib/clean/Atrule.ts,TS2554,6
top1k-typed-with-typed-deps-es6,csso,lib/clean/Comment.ts,TS2314,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Comment.ts,TS2304,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Comment.ts,TS4060,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Declaration.ts,TS2314,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Declaration.ts,TS2304,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Declaration.ts,TS4060,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Declaration.ts,TS2339,6
top1k-typed-with-typed-deps-es6,csso,lib/clean/Raw.ts,TS2314,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Raw.ts,TS2304,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Raw.ts,TS4060,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Rule.ts,TS2322,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Rule.ts,TS2339,35
top1k-typed-with-typed-deps-es6,csso,lib/clean/Rule.ts,TS2314,2
top1k-typed-with-typed-deps-es6,csso,lib/clean/Rule.ts,TS2345,1
top1k-typed-with-typed-deps-es6,csso,lib/clean/Rule.ts,TS2304,1
